release_date,numRatings,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10
2018-06-07,135,fishing,vr,vr_only,simulation,sports,casual,cartoon,,,
2017-09-21,36,time_management,simulation,casual,indie,adventure,,,,,
2017-08-24,15,card_game,hidden_object,casual,indie,adventure,,,,,
2017-09-01,35,real_time,twin_stick_shooter,X2.5d,quick_time_events,casual,indie,X2d,family_friendly,tower_defense,bullet_hell
2017-08-07,11,casual,indie,action,adventure,,,,,,
2017-12-07,14,casual,strategy,rpg,action,,,,,,
2017-07-22,94,casual,indie,action,adventure,,,,,,
2017-08-11,1031,rpgmaker,nudity,sexual_content,rpg,anime,mature,female_protagonist,jrpg,cute,singleplayer
2018-02-28,34,rogue_lite,swordplay,indie,violent,rpg,gore,medieval,action_rpg,difficult,action
2017-10-04,99,metroidvania,indie,pixel_graphics,X2d,platformer,retro,action,adventure,,
2018-02-05,1265,side_scroller,rpg,indie,strategy,pixel_graphics,simulation,X2d,city_builder,singleplayer,base_building
2018-01-22,70,indie,violent,gore,action,,,,,,
2018-01-14,24,vr,indie,anime,action,adventure,,,,,
2017-08-11,196,interactive_fiction,rpg,violent,visual_novel,indie,story_rich,survival,,,
2017-11-10,20,indie,action,adventure,zombies,,,,,,
2017-10-24,20,X4_player_local,beat_em_up,side_scroller,indie,casual,X2d,funny,platformer,cartoon,physics
2017-08-28,34,vr,simulation,casual,action,,,,,,
2017-08-11,60,gore,indie,violent,memes,action,adventure,,,,
2018-01-22,60,beat_em_up,arcade,cartoon,fighting,funny,singleplayer,exploration,great_soundtrack,story_rich,colorful
2018-08-16,29,quick_time_events,philisophical,casual,indie,puzzle,sci_fi,space,exploration,story_rich,female_protagonist
2017-09-21,20,indie,action,,,,,,,,
2018-06-15,65,simulation,indie,strategy,base_building,building,singleplayer,early_access,funny,,
2017-08-25,14,match_3,stylized,arcade,controller,indie,casual,puzzle,X2d,colorful,fast_paced
2017-08-07,29,vr,early_access,indie,simulation,sports,casual,,,,
2017-10-03,404,dystopian_,politics,indie,choices_matter,multiple_endings,story_rich,political,replay_value,short,X2d
2017-08-17,44,early_access,gore,casual,violent,action,,,,,
2017-08-04,74,casual,indie,platformer,adventure,,,,,,
2017-08-04,11,indie,platformer,action,adventure,,,,,,
2017-08-11,29,casual,indie,rpg,puzzle,adventure,,,,,
2017-08-03,15,runner,gaming,mouse_only,clicker,casual,indie,racing,early_access,sports,X2d
2017-07-21,34,massively_multiplayer,indie,violent,pvp,action,fps,open_world,survival,,
2017-10-02,12,indie,rpg,action,adventure,,,,,,
2017-09-19,74,indie,rpg,adventure,action,,,,,,
2018-02-09,728,cycling,bikes,rogue_lite,sports,racing,early_access,great_soundtrack,action,procedural_generation,team_based
2018-10-11,150,simulation,space_sim,strategy,space,indie,exploration,trading,action,,
2017-10-12,20,casual,puzzle,difficult,,,,,,,
2017-08-17,417,vr,bullet_time,arcade,violent,gore,indie,early_access,rpg,blood,post_apocalyptic
2018-03-02,26,puzzle_platformer,gothic,side_scroller,indie,rpg,platformer,dark_fantasy,difficult,great_soundtrack,singleplayer
2017-08-16,14,casual,indie,,,,,,,,
2017-08-15,17,minimalist,indie,X2d,platformer,difficult,action,,,,
2017-08-09,31,X3d_platformer,abstract,controller,minimalist,puzzle_platformer,stylized,casual,indie,puzzle,relaxing
2018-08-31,20,indie,bullet_hell,rhythm,visual_novel,action,,,,,
2017-09-02,18,vr,early_access,indie,simulation,action,adventure,,,,
2017-10-23,49,casual,indie,puzzle,singleplayer,,,,,,
2017-09-19,11,arcade,shoot_em_up,indie,difficult,action,,,,,
2017-08-08,56,level_editor,action,,,,,,,,
2017-09-18,48,voxel,simulation,sci_fi,early_access,adventure,action,open_world,survival,,
2017-08-05,54,indie,horror,adventure,action,,,,,,
2017-08-31,27,casual,indie,action,,,,,,,
2017-08-12,67,minimalist,casual,indie,puzzle,X2d,singleplayer,atmospheric,cute,great_soundtrack,relaxing
2017-08-04,13,rpgmaker,casual,indie,simulation,strategy,violent,rpg,visual_novel,adventure,
2017-07-21,11,rpgmaker,werewolves,casual,indie,rpg,simulation,strategy,adventure,,
2018-08-23,13,indie,strategy,casual,early_access,turn_based,turn_based_combat,turn_based_strategy,multiplayer,,
2017-08-03,14,arcade,minimalist,stylized,surreal,casual,indie,dark,puzzle,X2d,atmospheric
2018-03-15,46,indie,great_soundtrack,singleplayer,difficult,fighting,funny,action,adventure,,
2017-08-21,13,indie,horror,action,adventure,,,,,,
2017-08-21,406,utilities,web_publishing,software,robots,,,,,,
2017-10-24,149,vr,vr_only,indie,simulation,early_access,base_building,building,crafting,action,zombies
2017-08-29,41,casual,indie,memes,action,adventure,,,,,
2018-01-10,39,indie,horror,survival_horror,atmospheric,early_access,singleplayer,stealth,action,,
2017-09-07,18,word_game,abstract,board_game,minimalist,indie,casual,puzzle,X2d,colorful,family_friendly
2017-07-31,15,stylized,hidden_object,casual,indie,great_soundtrack,dark,exploration,family_friendly,fantasy,funny
2018-03-28,104,mechs,split_screen,X4_player_local,early_access,indie,character_customization,robots,local_multiplayer,anime,action
2018-02-13,40,casual,indie,rpg,visual_novel,anime,action,,,,
2018-05-02,131,detective,casual,indie,simulation,strategy,rpg,visual_novel,adventure,,
2018-02-13,23,casual,indie,simulation,strategy,rpg,visual_novel,anime,adventure,,
2017-10-29,11,casual,indie,rpg,simulation,strategy,visual_novel,adventure,,,
2018-06-05,225,nudity,violent,gore,anime,female_protagonist,third_person_shooter,action,zombies,,
2017-10-03,25,indie,pixel_graphics,action,,,,,,,
2017-12-13,26,god_game,voxel,strategy,indie,city_builder,,,,,
2018-01-05,18,casual,indie,strategy,platformer,action,adventure,,,,
2017-12-01,53,casual,indie,strategy,simulation,rpg,adventure,,,,
2018-02-06,27,detective,rpgmaker,thriller,indie,rpg,romance,puzzle,story_rich,visual_novel,adventure
2017-08-07,27,hidden_object,casual,indie,exploration,singleplayer,short,walking_simulator,adventure,first_person,open_world
2017-08-04,40,match_3,casual,indie,education,puzzle,science,relaxing,,,
2018-11-05,11,turn_based_tactics,rogue_lite,strategy_rpg,strategy,indie,moba,pixel_graphics,rogue_like,turn_based_strategy,early_access
2017-11-14,32,arcade,indie,sports,fighting,gore,violent,action,,,
2018-10-08,33,vr,indie,bullet_hell,co_op,action,adventure,fps,,,
2017-08-29,14,strategy,casual,action,,,,,,,
2017-08-14,27,rpgmaker,rpg,early_access,casual,indie,simulation,adventure,,,
2017-10-04,18,indie,action,,,,,,,,
2017-08-25,60,indie,casual,simulation,,,,,,,
2017-08-31,15,arcade,minimalist,arena_shooter,indie,great_soundtrack,singleplayer,X2d,cartoony,funny,sci_fi
2017-12-15,101,rpg,anime,strategy,jrpg,singleplayer,nudity,adventure,,,
2018-12-13,5989,beautiful,hand_drawn,puzzle_platformer,surreal,atmospheric,great_soundtrack,female_protagonist,indie,platformer,story_rich
2017-08-17,13,nudity,casual,indie,strategy,,,,,,
2017-08-23,29,casual,indie,simulation,action,,,,,,
2017-08-04,55,casual,rpg,dungeon_crawler,indie,point_._click,fantasy,singleplayer,action,adventure,
2017-09-19,13,sports,casual,simulation,strategy,management,football,,,,
2017-08-29,32,simulation,strategy,early_access,indie,,,,,,
2017-08-17,21,rpgmaker,casual,indie,rpg,female_protagonist,singleplayer,X2d,anime,cute,dungeon_crawler
2017-09-14,32,early_access,indie,simulation,strategy,building,,,,,
2017-10-04,16,vr,arcade,sports,indie,racing,soccer,action,,,
2017-08-22,59,casual,indie,X2d,top_down,action,,,,,
2018-04-27,25,puzzle_platformer,indie,X2d,great_soundtrack,platformer,difficult,action,adventure,,
2017-08-02,15,indie,strategy,tower_defense,,,,,,,
2017-09-28,284,strategy,simulation,management,retro,classic,,,,,
2018-06-13,29,card_game,god_game,simulation,strategy,singleplayer,turn_based_strategy,X2d,aliens,indie,casual
2018-04-13,55,casual,,,,,,,,,
2017-07-27,14,text_based,choose_your_own_adventure,indie,rpg,choices_matter,adventure,,,,
2017-08-17,14,simulation,massively_multiplayer,gore,violent,rpg,online_co_op,pvp,strategy,war,action
2017-12-11,15,gamemaker,puzzle_platformer,indie,,,,,,,
2017-09-18,161,programming,simulation,indie,puzzle,hacking,difficult,education,singleplayer,,
2017-10-06,212,indie,casual,violent,cyberpunk,action,multiplayer,,,,
2018-05-24,21,arcade,score_attack,stylized,touch_friendly,casual,colorful,fast_paced,procedural_generation,classic,great_soundtrack
2017-12-20,1890,strategy,simulation,puzzle,physics,singleplayer,building,X2d,comedy,sci_fi,
2017-09-21,11,casual,indie,strategy,tower_defense,action,,,,,
2017-10-19,17,indie,puzzle,,,,,,,,
2017-09-28,46,X4_player_local,casual,indie,local_multiplayer,physics,action,,,,
2017-08-08,13,casual,early_access,gore,indie,violent,action,,,,
2017-08-24,75,shoot_em_up,twin_stick_shooter,casual,indie,great_soundtrack,action,,,,
2017-08-09,217,action_adventure,casual,indie,massively_multiplayer,war,action_rpg,action,fps,multiplayer,
2017-08-13,30,indie,action,adventure,,,,,,,
2017-08-09,15,arcade,casual,indie,puzzle,,,,,,
2017-08-10,17,strategy,casual,early_access,indie,massively_multiplayer,adventure,,,,
2017-08-08,14,casual,strategy,indie,,,,,,,
2017-08-07,45,casual,indie,puzzle,,,,,,,
2017-08-22,56,casual,indie,simulation,adventure,action,,,,,
2017-09-13,12,casual,indie,,,,,,,,
2017-10-02,15,indie,platformer,X2d,action,,,,,,
2017-08-25,32,arcade,gamemaker,indie,retro,X2d,singleplayer,fast_paced,pixel_graphics,action,
2017-10-31,47,audio_production,vr,casual,early_access,indie,simulation,music,,,
2017-10-05,333,strategy,indie,early_access,rpg,simulation,post_apocalyptic,gore,adventure,survival,action
2017-08-11,68,gore,indie,violent,action,fps,zombies,shooter,,,
2018-05-01,162,rogue_lite,shoot_em_up,card_game,gamemaker,indie,pixel_graphics,rogue_like,X2d,hack_and_slash,singleplayer
2017-10-05,172,sexual_content,anime,nudity,visual_novel,simulation,female_protagonist,psychological_horror,,,
2018-03-08,214,vr,western,twin_stick_shooter,vr_only,casual,simulation,action,adventure,fps,
2017-08-14,54,puzzle_platformer,side_scroller,indie,atmospheric,masterpiece,singleplayer,action,,,
2017-08-12,112,runner,side_scroller,indie,atmospheric,blood,casual,fast_paced,masterpiece,music,relaxing
2017-08-15,167,simulation,casual,indie,horror,memes,singleplayer,cute,,,
2017-10-09,83,indie,walking_simulator,action,adventure,,,,,,
2018-02-06,14,vr,adventure,,,,,,,,
2017-08-25,56,indie,action,,,,,,,,
2017-08-28,395,sexual_content,nudity,violent,indie,anime,visual_novel,adventure,,,
2017-09-20,691,rpgmaker,nudity,rpg,sexual_content,anime,female_protagonist,jrpg,cute,singleplayer,dungeon_crawler
2018-09-10,887,soundtrack,local_co_op,real_time_tactics,indie,X2d,pixel_graphics,co_op,retro,strategy,addictive
2017-08-11,24,casual,indie,puzzle,,,,,,,
2018-08-14,756,strategy,rts,simulation,indie,singleplayer,multiplayer,,,,
2017-11-30,37,vr,rogue_lite,voxel,vr_only,indie,co_op,dungeon_crawler,cartoony,exploration,fantasy
2017-08-16,69,violent,simulation,indie,gore,rpg,character_customization,X2d,action,adventure,
2017-09-12,12,X3d_platformer,minimalist,puzzle_platformer,indie,puzzle,futuristic,platformer,replay_value,fast_paced,adventure
2017-10-11,37,horror,adventure,,,,,,,,
2017-12-14,16,time_management,casual,strategy,,,,,,,
2017-08-11,34,casual,indie,simulation,strategy,family_friendly,puzzle,relaxing,story_rich,action,
2017-08-25,91,satire,politics,dark_humor,casual,indie,strategy,tower_defense,political,comedy,funny
2018-11-29,1242,dark_comedy,dark_humor,isometric,battle_royale,funny,indie,massively_multiplayer,early_access,violent,sexual_content
2017-10-12,364,game_development,isometric,gamemaker,simulation,strategy,indie,management,early_access,economy,point_._click
2017-11-14,22,grid_based_movement,party_based_rpg,rpg,dungeon_crawler,horror,atmospheric,dark,difficult,exploration,puzzle
2017-09-29,63,indie,casual,visual_novel,anime,,,,,,
2017-09-25,75,indie,strategy,simulation,resource_management,atmospheric,historical,turn_based_strategy,casual,,
2017-09-07,591,detective,psychological,anime,visual_novel,female_protagonist,horror,point_._click,psychological_horror,mystery,story_rich
2017-09-01,20,metroidvania,indie,action,,,,,,,
2017-09-26,13,indie,platformer,,,,,,,,
2017-08-14,38,casual,indie,simulation,strategy,family_friendly,puzzle,relaxing,,,
2017-08-15,45,casual,indie,simulation,strategy,puzzle,family_friendly,relaxing,,,
2017-08-25,16,arcade,gamemaker,on_rails_shooter,indie,casual,retro,X2d,singleplayer,fast_paced,pixel_graphics
2017-11-02,42,casual,indie,action,adventure,,,,,,
2017-08-15,15,strategy,rpg,,,,,,,,
2017-08-15,21,strategy,indie,,,,,,,,
2017-08-17,266,simulation,indie,rpg,strategy,casual,story_rich,retro,,,
2017-09-01,181,violent,indie,anime,sexual_content,nudity,female_protagonist,psychological_horror,action,,
2017-08-24,146,indie,gore,rpg,adventure,,,,,,
2017-08-04,15,vr,casual,indie,parkour,singleplayer,action,adventure,,,
2017-10-10,13,indie,adventure,,,,,,,,
2018-03-09,539,sexual_content,nudity,casual,indie,anime,puzzle,dating_sim,fps,,
2017-08-17,21,simulation,casual,indie,,,,,,,
2018-02-20,35,casual,indie,strategy,adventure,,,,,,
2018-07-17,81,arcade,shoot_em_up,casual,retro,,,,,,
2017-08-30,54,fmv,indie,horror,visual_novel,adventure,,,,,
2018-09-13,12,casual,simulation,violent,early_access,indie,dinosaurs,action,adventure,,
2017-08-25,59,early_access,strategy,indie,rpg,,,,,,
2018-11-26,14,side_scroller,arcade,indie,casual,X2d,platformer,action,adventure,shooter,
2017-08-18,27,indie,rpg,jrpg,anime,,,,,,
2017-10-30,29,casual,strategy,puzzle,turn_based,action,,,,,
2018-11-16,866,rogue_lite,indie,simulation,strategy,rts,rogue_like,tower_defense,action,,
2017-12-12,16,indie,platformer,action,adventure,,,,,,
2017-12-07,2178,rpg,historical,strategy,action,sandbox,,,,,
2017-09-26,304,vr,space,sci_fi,multiplayer,action,fps,shooter,competitive,,
2017-09-28,51,hidden_object,casual,indie,female_protagonist,puzzle,romance,point_._click,relaxing,singleplayer,colorful
2017-08-21,11,casual,indie,,,,,,,,
2017-09-14,29,racing,casual,indie,simulation,action,,,,,
2017-08-21,12,indie,rpg,X2d,platformer,action,adventure,,,,
2017-09-04,13,simulation,indie,action,,,,,,,
2017-08-21,18,rpgmaker,indie,rpg,X2d,adventure,,,,,
2017-08-17,74,indie,difficult,memes,,,,,,,
2018-03-23,21,early_access,indie,violent,gore,casual,horror,action,multiplayer,,
2017-08-25,31,gore,early_access,violent,memes,action,adventure,,,,
2017-10-13,11,text_based,massively_multiplayer,rpg,strategy,indie,mmorpg,memes,adventure,,
2017-09-08,16,shoot_em_up,arcade,top_down_shooter,indie,building,action,,,,
2018-09-03,16,racing,casual,indie,action,,,,,,
2017-08-09,177,rpgmaker,rpg,indie,adventure,,,,,,
2017-08-23,12,minimalist,indie,retro,great_soundtrack,action,adventure,,,,
2017-09-01,19,indie,platformer,action,adventure,,,,,,
2017-08-04,15,indie,destruction,puzzle,strategy,,,,,,
2018-05-09,16,simulation,strategy,indie,,,,,,,
2017-08-16,41,casual,indie,simulation,strategy,puzzle,family_friendly,relaxing,,,
2018-06-15,17,vr,racing,casual,indie,,,,,,
2017-08-16,66,indie,action,,,,,,,,
2017-08-26,115,casual,indie,platformer,adventure,,,,,,
2017-09-12,42,indie,strategy,rpg,early_access,tower_defense,post_apocalyptic,pvp,atmospheric,exploration,action
2017-10-04,47,artificial_intelligence,X3d_platformer,arena_shooter,early_access,indie,third_person_shooter,addictive,co_op,fast_paced,funny
2018-05-07,83,vr,indie,simulation,violent,early_access,action,fps,,,
2017-08-23,223,otome,rpgmaker,visual_novel,female_protagonist,nudity,anime,singleplayer,jrpg,rpg,indie
2018-09-27,138,indie,strategy,rogue_like,adventure,,,,,,
2017-08-17,59,vr,casual,anime,nudity,,,,,,
2017-08-15,197,clicker,casual,indie,simulation,,,,,,
2017-09-21,175,conversation,villain_protagonist,dark_humor,hand_drawn,hidden_object,indie,point_._click,demons,puzzle,comedy
2017-09-21,275,detective,interactive_fiction,casual,indie,puzzle,great_soundtrack,mystery,short,singleplayer,narration
2017-12-07,276,bullet_time,vr,indie,early_access,rogue_like,action,fps,,,
2017-08-29,11,indie,platformer,singleplayer,X2d,difficult,action,,,,
2018-04-26,80,hand_drawn,puzzle_platformer,puzzle,great_soundtrack,story_rich,casual,indie,adventure,,
2017-08-15,21,casual,indie,family_friendly,puzzle,X2d,physics,singleplayer,comedy,difficult,action
2018-08-13,177,turn_based_tactics,tactical_rpg,hand_drawn,strategy_rpg,rpg,strategy,indie,turn_based_strategy,dark_fantasy,gore
2018-02-13,54,underground,mining,local_co_op,controller,stylized,kickstarter,indie,dinosaurs,exploration,family_friendly
2017-08-17,42,casual,strategy,indie,simulation,family_friendly,puzzle,relaxing,action,,
2017-11-12,55,casual,indie,early_access,funny,local_multiplayer,action,team_based,,,
2017-09-28,24,indie,action,adventure,,,,,,,
2017-11-09,33,massively_multiplayer,flight,co_op,online_co_op,war,military,pvp,third_person_shooter,moba,action
2018-06-25,4688,gore,survival_horror,horror,violent,rpg,early_access,indie,action,multiplayer,
2017-11-02,62,indie,rpg,pixel_graphics,turn_based,dungeon_crawler,rogue_like,X2d,replay_value,comedy,
2017-08-24,13,modern,simulation,horror,violent,singleplayer,atmospheric,funny,great_soundtrack,military,puzzle
2018-05-31,70,vr,indie,sci_fi,great_soundtrack,action,adventure,,,,
2018-03-12,19,minimalist,indie,platformer,puzzle,difficult,,,,,
2017-10-13,20,arcade,indie,pixel_graphics,action,,,,,,
2017-08-23,77,casual,indie,puzzle,education,singleplayer,cute,relaxing,short,,
2017-11-14,325,vr,vr_only,gore,violent,horror,action,multiplayer,,,
2017-08-22,77,logic,side_scroller,indie,puzzle,atmospheric,difficult,fast_paced,masterpiece,music,relaxing
2017-08-17,84,casual,indie,action,,,,,,,
2017-10-02,140,visual_novel,sexual_content,casual,nudity,anime,,,,,
2018-08-07,192,vr,casual,indie,music,,,,,,
2018-12-17,21,audio_production,utilities,animation_._modeling,,,,,,,
2017-11-22,21,indie,parkour,adventure,,,,,,,
2017-09-22,17,casual,indie,X2d,platformer,pixel_graphics,retro,action,adventure,,
2018-10-22,189,souls_like,indie,dark_fantasy,difficult,rpg,atmospheric,singleplayer,action_rpg,replay_value,horror
2018-08-27,188,vr,arcade,score_attack,vr_only,gun_customization,simulation,realistic,indie,fast_paced,shooter
2017-09-15,157,indie,early_access,X2d,adventure,action,sandbox,,,,
2018-04-27,25,vr_only,vr,indie,casual,,,,,,
2017-10-25,358,rpgmaker,psychological,surreal,dystopian_,horror,indie,anime,casual,pixel_graphics,psychological_horror
2017-09-13,19,time_management,casual,indie,simulation,adventure,,,,,
2015-09-15,128,shoot_em_up,arcade,X4_player_local,real_time,casual,indie,rpg,simulation,bullet_hell,space
2018-04-05,12,stylized,indie,gore,violent,horror,survival_horror,puzzle,action,adventure,zombies
2018-03-23,1263,turn_based_tactics,tactical_rpg,rpg,strategy,indie,story_rich,lore_rich,replay_value,turn_based,great_soundtrack
2017-09-05,14,arcade,vr,indie,early_access,action,fps,,,,
2017-08-25,13,shoot_em_up,arcade,indie,retro,aliens,space,action,shooter,,
2017-11-10,246,strategy,simulation,anime,casual,sexual_content,visual_novel,nudity,,,
2017-09-06,76,indie,action,adventure,,,,,,,
2018-01-31,97,isometric,crpg,indie,rpg,strategy,fantasy,story_rich,turn_based_combat,adventure,
2017-12-07,16,vr,action,shooter,,,,,,,
2017-08-17,47,casual,rpg,action,adventure,,,,,,
2018-06-12,332,tennis,sports,simulation,,,,,,,
2018-10-17,162,gore,indie,horror,violent,atmospheric,psychological_horror,singleplayer,story_rich,adventure,first_person
2017-08-31,90,casual,indie,action,,,,,,,
2017-08-17,42,abstract,old_school,side_scroller,stylized,casual,indie,singleplayer,puzzle,X2d,colorful
2018-04-06,25,simulation,indie,strategy,rpg,adventure,,,,,
2017-09-11,25,indie,action,adventure,,,,,,,
2018-09-24,28,vr,casual,anime,,,,,,,
2017-09-05,30,indie,atmospheric,action,adventure,shooter,,,,,
2018-09-27,25,vr_only,vr,casual,early_access,indie,sports,rhythm,action,,
2017-08-29,16,indie,platformer,action,,,,,,,
2018-08-20,56,rpg,casual,indie,early_access,gore,violent,action,adventure,,
2018-01-19,43,indie,visual_novel,anime,adventure,,,,,,
2017-09-11,16,indie,strategy,horror,action,adventure,,,,,
2018-11-15,657,indie,rpg,dungeon_crawler,fantasy,stealth,action,adventure,sandbox,first_person,
2018-05-08,30,word_game,drama,indie,casual,visual_novel,anime,nudity,,,
2017-11-28,49,vr,violent,gore,indie,horror,action,adventure,,,
2017-11-30,22,indie,adventure,,,,,,,,
2017-08-23,23,casual,indie,racing,,,,,,,
2017-09-03,36,early_access,mystery,pve,adventure,survival,zombies,,,,
2017-08-31,33,casual,indie,adventure,,,,,,,
2017-08-31,18,indie,simulation,action,adventure,,,,,,
2017-09-05,12,naval,strategy,,,,,,,,
2018-01-09,96,strategy,indie,simulation,early_access,city_builder,,,,,
2017-10-20,48,nonlinear,indie,strategy,tower_defense,singleplayer,story_rich,action,,,
2018-05-21,89,programming,indie,simulation,puzzle,singleplayer,sci_fi,difficult,great_soundtrack,science,education
2017-09-14,21,vr,early_access,,,,,,,,
2017-08-22,40,casual,indie,simulation,strategy,family_friendly,puzzle,relaxing,action,,
2017-08-23,36,casual,indie,simulation,strategy,family_friendly,puzzle,relaxing,,,
2017-10-27,12,action,,,,,,,,,
2018-07-27,40,racing,rpg,indie,violent,early_access,simulation,adventure,,,
2018-03-20,112,vr,vr_only,singleplayer,action,adventure,,,,,
2017-09-19,12,indie,action,,,,,,,,
2017-10-06,58,rpgmaker,indie,space,story_rich,sci_fi,family_friendly,X2d,female_protagonist,singleplayer,atmospheric
2017-12-22,12,interactive_fiction,early_access,indie,simulation,casual,visual_novel,adventure,,,
2017-12-14,29,early_access,strategy,indie,tower_defense,action,,,,,
2017-08-23,53,casual,indie,adventure,,,,,,,
2017-12-20,180,strategy,rts,classic,action,multiplayer,,,,,
2017-09-01,26,violent,indie,gore,atmospheric,dark,horror,,,,
2017-11-06,13,vr,early_access,indie,action,,,,,,
2017-10-05,18,casual,indie,simulation,relaxing,great_soundtrack,,,,,
2018-03-22,24,early_access,indie,co_op,sci_fi,base_building,action,multiplayer,survival,fps,shooter
2018-02-07,15,action_adventure,indie,action_rpg,exploration,action,adventure,,,,
2017-11-14,29,casual,indie,adventure,,,,,,,
2017-09-11,74,casual,indie,family_friendly,funny,relaxing,singleplayer,colorful,cute,pixel_graphics,adventure
2018-05-31,128,rpg,indie,crafting,female_protagonist,adventure,survival,,,,
2017-09-28,26,casual,indie,simulation,puzzle,physics,,,,,
2018-08-28,347,golf,sports,simulation,strategy,indie,,,,,
2018-02-01,29,side_scroller,metroidvania,indie,rpg,X2d,atmospheric,difficult,exploration,fantasy,pixel_graphics
2018-08-03,39,rpg,indie,female_protagonist,anime,action,adventure,,,,
2017-08-25,36,casual,indie,simulation,strategy,puzzle,,,,,
2018-04-17,145,capitalism,simulation,rpg,indie,economy,management,,,,
2017-10-11,554,rpg,,,,,,,,,
2017-10-11,96,rpg,action,,,,,,,,
2017-10-10,27,western,vr,early_access,indie,violent,action,shooter,,,
2017-12-11,248,early_access,massively_multiplayer,indie,nudity,violent,mmorpg,fantasy,magic,realistic,open_world
2017-09-08,38,nsfw,rpgmaker,rpg,sexual_content,nudity,mature,memes,anime,comedy,psychological_horror
2017-09-15,13,casual,strategy,indie,early_access,rts,medieval,action,,,
2018-03-06,800,fmv,sexual_content,comedy,nudity,dating_sim,simulation,casual,strategy,rpg,female_protagonist
2018-08-17,125,controller,X4_player_local,stylized,surreal,indie,casual,funny,difficult,platformer,tanks
2017-10-12,35,indie,action,,,,,,,,
2017-10-02,202,local_co_op,X4_player_local,strategy,indie,simulation,casual,platformer,co_op,pixel_graphics,tower_defense
2018-03-07,2430,sexual_content,nudity,anime,mature,third_person_shooter,female_protagonist,character_customization,singleplayer,story_rich,action
2018-04-25,203,gore,violent,female_protagonist,third_person_shooter,anime,action,,,,
2018-02-23,31,soundtrack,metroidvania,mouse_only,side_scroller,gore,indie,violent,atmospheric,platformer,exploration
2017-09-29,16,simulation,early_access,indie,adventure,survival,open_world,,,,
2017-11-30,11,drama,indie,singleplayer,comedy,realistic,colorful,funny,visual_novel,adventure,
2017-11-14,115,crpg,rpg,anime,,,,,,,
2017-08-26,1453,action_adventure,simulation,indie,rpg,early_access,massively_multiplayer,casual,singleplayer,violent,dating_sim
2017-09-14,36,tutorial,clicker,minimalist,side_scroller,indie,strategy,casual,addictive,anime,atmospheric
2017-08-30,71,arcade,racing,casual,indie,family_friendly,,,,,
2017-10-02,511,surreal,indie,casual,walking_simulator,music,horror,adventure,first_person,,
2017-09-11,24,sports,casual,indie,soccer,,,,,,
2017-09-08,16,vr,indie,military,simulation,singleplayer,strategy,action,tactical,fps,first_person
2018-05-10,120,indie,puzzle,female_protagonist,atmospheric,singleplayer,mystery,walking_simulator,adventure,first_person,
2017-09-08,56,casual,indie,simulation,action,,,,,,
2018-02-16,12,vr,indie,adventure,,,,,,,
2017-09-29,174,match_3,turn_based_tactics,sexual_content,nudity,casual,indie,rpg,difficult,short,zombies
2017-09-18,114,artificial_intelligence,early_access,indie,military,stealth,singleplayer,third_person_shooter,replay_value,level_editor,sandbox
2017-09-26,16,hidden_object,casual,indie,adventure,,,,,,
2017-09-01,31,lovecraftian,arcade,indie,platformer,X2d,pixel_graphics,retro,action,adventure,
2017-08-25,38,casual,rpg,action,adventure,,,,,,
2017-09-26,50,vr,casual,action,adventure,,,,,,
2018-10-17,25,time_attack,gore,indie,simulation,horror,psychological_horror,survival_horror,dark_fantasy,stealth,atmospheric
2017-08-29,31,indie,platformer,adventure,,,,,,,
2017-11-06,15,indie,strategy,,,,,,,,
2018-04-25,522,indie,rpg,early_access,pixel_graphics,X2d,loot,singleplayer,action,survival,sandbox
2017-08-31,24,arcade,racing,sports,simulation,,,,,,
2018-06-19,129,early_access,rpg,indie,nudity,massively_multiplayer,violent,gore,racing,simulation,action
2018-03-13,50,visual_novel,adventure,,,,,,,,
2017-11-14,29,X4_player_local,arcade,arena_shooter,local_co_op,twin_stick_shooter,indie,local_multiplayer,pixel_graphics,X2d,bullet_hell
2017-09-21,21,indie,simulation,horror,action,,,,,,
2017-11-17,31,casual,indie,strategy,action,adventure,fps,,,,
2018-03-19,14,X2d_fighter,X2.5d,alternate_history,arcade,indie,violent,blood,fantasy,funny,gore
2017-10-13,60,indie,action,,,,,,,,
2018-01-16,11,metroidvania,indie,platformer,X2d,exploration,singleplayer,action,,,
2018-05-09,28,vr,rogue_lite,vr_only,indie,gore,violent,simulation,demons,horror,early_access
2018-10-23,191,vr,vr_only,simulation,indie,rpg,space,exploration,adventure,action,survival
2017-09-01,87,hidden_object,arcade,indie,casual,puzzle,family_friendly,,,,
2017-09-14,11,indie,casual,action,,,,,,,
2017-09-07,68,arcade,casual,indie,racing,family_friendly,adventure,,,,
2018-05-17,31,point_._click,adventure,,,,,,,,
2017-11-21,14,casual,indie,simulation,underwater,atmospheric,relaxing,,,,
2017-11-02,13,vr,indie,adventure,,,,,,,
2018-07-06,379,indie,strategy,tower_defense,X2d,pixel_graphics,,,,,
2018-09-26,568,comic_book,rogue_lite,card_game,rpg,strategy,indie,dungeon_crawler,turn_based_combat,rogue_like,turn_based
2018-03-01,12,controller,side_scroller,arcade,indie,early_access,platformer,difficult,X2d,great_soundtrack,retro
2017-10-09,37,indie,atmospheric,post_apocalyptic,dark,adventure,first_person,,,,
